,시도,시군구,2017.1,2017.2,2017.3,2017.4,2017.5,2017.6,2017.7,2017.8,2017.9,2017.10,2017.11,2017.12,2018.1,2018.2,2018.3,2018.4,2018.5,2018.6,2018.7,2018.8,2018.9,2018.10,2018.11,2018.12,2019.1,2019.2,2019.3,2019.4,2019.5,2019.6,2019.7,2019.8,2019.9,2019.10,2019.11,2019.12,2020.1,2020.2,2020.3,2020.4,2020.5,2020.6,2020.7,2020.8,2020.9,2020.10,2020.11,2020.12,2021.1,2021.2,2021.3,2021.4,2021.5,2021.6,2021.7,2021.8,2021.9,2021.10,2021.11,2021.12
0,시도,시군구,00시-02시,02시-04시,04시-06시,06시-08시,08시-10시,10시-12시,12시-14시,14시-16시,16시-18시,18시-20시,20시-22시,22시-24시,00시-02시,02시-04시,04시-06시,06시-08시,08시-10시,10시-12시,12시-14시,14시-16시,16시-18시,18시-20시,20시-22시,22시-24시,00시-02시,02시-04시,04시-06시,06시-08시,08시-10시,10시-12시,12시-14시,14시-16시,16시-18시,18시-20시,20시-22시,22시-24시,00시-02시,02시-04시,04시-06시,06시-08시,08시-10시,10시-12시,12시-14시,14시-16시,16시-18시,18시-20시,20시-22시,22시-24시,00시-02시,02시-04시,04시-06시,06시-08시,08시-10시,10시-12시,12시-14시,14시-16시,16시-18시,18시-20시,20시-22시,22시-24시
17,합계,강남구,4,5,5,6,5,4,2,3,4,6,3,10,8,4,3,5,3,4,6,6,4,0,3,8,6,4,5,3,3,8,8,5,5,8,5,6,6,3,3,5,3,2,4,7,3,10,14,11,1,4,1,0,4,3,6,6,8,3,7,7
18,합계,강동구,2,0,2,0,1,1,1,0,1,0,4,0,3,3,1,0,2,1,3,1,0,3,1,4,2,1,0,0,1,0,4,3,2,2,3,5,3,0,3,0,1,1,2,0,2,2,6,3,3,0,2,1,2,0,2,1,0,2,4,4
19,합계,송파구,1,3,2,1,2,3,3,3,3,3,6,3,1,1,2,0,3,2,1,4,4,4,7,5,5,2,3,4,2,1,4,3,6,5,2,4,1,2,3,1,2,1,1,3,6,5,2,4,4,4,4,3,1,0,3,1,2,5,2,1
20,합계,서초구,2,0,2,5,5,2,3,0,5,5,3,2,2,3,5,5,1,2,2,2,2,11,4,4,1,1,4,0,1,4,0,1,4,6,2,4,1,1,1,1,2,2,4,1,2,4,1,5,3,1,1,2,0,1,2,2,1,4,0,6
21,합계,양천구,3,0,1,3,0,0,1,1,1,2,4,2,1,3,1,1,2,1,1,0,1,3,0,3,1,1,3,0,0,2,0,2,0,3,3,4,2,2,0,0,0,1,1,1,1,2,2,0,2,0,0,1,2,1,3,1,0,1,2,2
22,합계,중랑구,2,1,2,1,1,1,0,1,1,1,0,0,0,2,1,2,0,1,0,3,2,1,2,1,2,3,3,1,2,0,0,2,2,2,1,1,1,2,0,2,1,3,3,2,2,4,1,3,3,0,1,1,1,0,3,2,1,2,3,3
23,합계,노원구,1,3,1,0,2,1,3,3,0,0,2,3,2,3,2,0,2,0,0,3,0,2,2,0,0,1,1,3,2,1,0,1,1,3,3,3,4,0,0,0,2,4,4,2,3,1,2,1,2,0,2,0,2,0,3,2,3,2,2,3
24,합계,광진구,3,2,2,4,3,2,0,2,2,2,1,4,2,1,1,0,1,1,1,2,0,0,1,3,1,2,1,0,2,2,1,1,0,2,3,1,4,0,0,1,3,0,1,1,0,4,4,3,2,1,0,1,2,1,3,3,2,2,4,1
25,합계,강북구,6,2,1,2,1,2,0,2,3,2,2,4,1,1,6,2,1,2,2,4,0,2,2,3,4,0,0,1,1,2,0,2,0,0,3,1,1,0,1,1,0,1,1,1,0,1,0,3,1,1,0,0,2,3,0,1,1,2,2,1
26,합계,금천구,2,0,2,1,0,3,2,0,2,4,2,3,1,0,1,1,1,1,1,0,1,1,2,3,2,0,3,1,3,1,4,2,1,4,1,2,1,1,0,1,0,0,0,4,1,3,2,2,2,0,1,0,1,1,0,0,4,1,1,4
